"","aiddata_id","year","commitment_date","start_date","end_date","donor","donor_iso2","donor_iso3","umbrella","donor_project_id","crsid","financing_agency","donor_type","bi_multi","recipient","recipient_iso2","recipient_iso3","private_recipient","implementing_agency","channel_code","borrower","beneficiary","guarantor","other_involved_institutions","commitment_amount","commitment_amount_currency","commitment_amount_usd_nominal","commitment_amount_usd_constant","disbursement_amount","disbursement_amount_currency","disbursement_amount_usd_nominal","disbursement_amount_usd_constant","total_project_cost","total_project_cost_currency","total_project_cost_usd_nominal","total_project_cost_usd_constant","title","short_description","short_description_original_language","long_description","long_description_original_language","additional_info","additional_info_original_language","flow_type","crs_flow_name","number_repayments_per_year","repay_type","loan_term","grace_period","interest_rate","second_interest_rate","grant_element","cancelled","repay_date_first","repay_date_last","untied_amount_usd_nominal","partial_tied_amount_usd_nominal","tied_amount_usd_nominal","received_amount_usd_nominal","irtc_amount_usd_nominal","expert_commitment_amount_usd_nominal","expert_extended_amount_usd_nominal","export_credit_amount_usd_nominal","outstanding_amount_usd_nominal","arrears_principal_amount_usd_nominal","arrears_interest_amount_usd_nominal","future_ds_principal_amount_usd_nominal","future_ds_interest_amount_usd_nominal","region","location","source","language","biodiversity","climate","desertification","crs_purpose_code","crs_purpose_name","gender","trade","pdgg","ftc","sector_programme","sector","sector_code","associated_financing","initial_report","finance_t","environmental_impact_assessment","environment","investment_project","aiddata_purpose_code","aiddata_purpose_name","aiddata_activity_code","aiddata_activity_name","aiddata_feasibility_study","aiddata_technical_assistance","coalesced_purpose_code","coalesced_purpose_name","aiddata_is_conflict"
"101",38772727,2008,"","2008-01-16 00:00:00","2008-06-30 00:00:00","Australia","AU","AUS","","08A042","2008004054","AusAID","Bilateral",1,"Philippines","PH","PHL","","WORLD BANK",NA,"","","","",327309,"USD",327309,311225,0,"USD",0,0,NA,"",NA,NA,"Philippines CCT Program - Anti-Corr BM Activity","PHILIPPINES CCT PROGRAM - ANTI-CORR BM ACTIVITY","","World Bank Conditional Cash Transfers","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.327308549757,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Far East Asia","","OECD CRS","English",NA,NA,NA,15111,"Public finance management",0,NA,NA,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,3,110,"",0,"",15120,"Public sector financial management","15120.04","Measures against waste, fraud and corruption","f","f",15120,"Public sector financial management","f"
"102",36447392,2008,"","2008-03-13 00:00:00","2008-12-21 00:00:00","Norway","NO","NOR","","GLO-08/018","2008002722","NORAD","Bilateral",1,"Bilateral, unspecified","","","","CMI - Chr Michelsen Institute",NA,"","","","",61325,"USD",61325,53499.6,46493.6134424,"USD",46493.6134424,40560.778973035,NA,"",NA,NA,"Synthesis of Evaluation Findings from Cash Transfers","SECTORS NOT SPECIFIED","","0800086 - Synthesis of evaluation findings from Cash Transfers contributing to Social Protection by CMI","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0613249697756,0,0,NA,0,NA,"",0,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,99810,"Sectors not specified",0,NA,0,NA,NA,"XII. Unallocated / Unspecified",998,NA,1,110,"",0,"",NA,"","","","","",99810,"Sectors not specified",""
"103",38772687,2008,"","2008-05-14 00:00:00","2011-06-30 00:00:00","Australia","AU","AUS","","08A042","2008004053","AusAID","Bilateral",1,"Philippines","PH","PHL","","WORLD BANK",NA,"","","","",346278,"USD",346278,329262,86487.1465084,"USD",86487.1465084,82237.2167835904,NA,"",NA,NA,"Philippines CCT Program - Anti-Corr BM Activity","PHILIPPINES CCT PROGRAM - ANTI-CORR BM ACTIVITY","","World Bank - DSWD Conditional Cash Transfers","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.346277516696,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Far East Asia","","OECD CRS","English",NA,NA,NA,15111,"Public finance management",0,NA,NA,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,3,110,"",0,"",NA,"","","","","",15111,"Public finance management",""
"104",38100988,2008,"","2008-01-01 00:00:00","2008-12-31 00:00:00","United States","US","USA","","NED00033","2008026657","STATE","Bilateral",1,"Guatemala","GT","GTM","","NATIONAL NGOs",NA,"","","","",49936,"USD",49936,50393.7,49936,"USD",49936,50393.7196039794,NA,"",NA,NA,"National Endowment for Democracy Grant to Acción Ciudadana (AC)","NATIONAL ENDOWMENT FOR DEMOCRACY GRANT TO ACCI&Oacute;N CIUDADANA (AC)","","To strengthen citizen oversight of Guatemala's conditional cash transfer program as a means to increase its efficiency and transparency and prevent against corruption and clientelism. AC will design a comprehensive methodology for citizen oversight of the","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.049936,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North & Central America","","OECD CRS","English",NA,NA,NA,15111,"Public finance management",NA,NA,2,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15111,"Public finance management",""
"105",36929082,2008,"","2007-05-01 00:00:00","2008-02-01 00:00:00","United Kingdom","GB","GBR","","113491-101","2008602051","DFID","Bilateral",1,"Bilateral, unspecified","","","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",72372,"USD",72372,63351.4,72371.9920391,"USD",72371.9920391,63351.4034414631,NA,"",NA,NA,"International Poverty Centre","SOCIAL/WELFARE SERVICES","","To analyse evidence from countries in Africa and Latin America regarding the effectiveness and efficiency of different forms of cash transfers from different countries.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0723719920391,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,16010,"Social/welfare services",0,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"106",36211582,2008,"","2008-01-01 00:00:00","2008-12-31 00:00:00","Netherlands","NL","NLD","","17224","2008000030","MFA","Bilateral",1,"Mozambique","MZ","MOZ","","MINEC-MINISTERIO DE NEGOCIOS ESTRANGEIROS E COOPERACAO",NA,"","","","",7544000,"USD",7544000,7271980,1875000,"USD",1875000,1807392.6697937,NA,"",NA,NA,"INAS","INAS - SUPPORT TO GOVERNMENT CASH TRANSFER PROGRAM","","support to government cash transfer program","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",7.544,0,0,0,0,NA,"",0,0,0,0,0,"0","South of Sahara","Nvt","OECD CRS","English",0,0,0,16064,"Social mitigation of hiv/aids",0,NA,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16064,"Social mitigation of hiv/aids",""
"107",36447392,2008,"","2008-03-13 00:00:00","2008-12-21 00:00:00","Norway","NO","NOR","","GLO-08/018","2008002722","NORAD","Bilateral",1,"Bilateral, unspecified","","","","CMI - Chr Michelsen Institute",NA,"","","","",61325,"USD",61325,53499.6,46493.6134424,"USD",46493.6134424,40560.778973035,NA,"",NA,NA,"Synthesis of Evaluation Findings from Cash Transfers","SECTORS NOT SPECIFIED","","0800086 - Synthesis of evaluation findings from Cash Transfers contributing to Social Protection by CMI","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0613249697756,0,0,NA,0,NA,"",0,NA,NA,NA,NA,"","Unspecified","","OECD CRS","English",0,0,0,99810,"Sectors not specified",0,NA,0,NA,NA,"XII. Unallocated / Unspecified",998,NA,1,110,"",0,"",NA,"","","","","",99810,"Sectors not specified",""
"108",36850937,2008,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-103","2008601734","DFID","Bilateral",1,"Kenya","KE","KEN","","United Nations Children?s Fund",NA,"","","","",18093000,"USD",18093000,15837900,2115122.12774,"USD",2115122.12774,1851489.11156168,NA,"",NA,NA,"DFID/UNICEF MOU FOR ORPHANS & VULNERABLE CHILDREN CASH TRANSFER PAYMENTS","DFID/UNICEF MOU FOR ORPHANS &amp; VULNERABLE CHILDREN CASH TRANSFER PAYMENTS","","Support the development of a national social protection framework that would include a comprehensive programme of appropriate and cost-effective social transfers aimed at reducing extreme poverty, increasing the access of the poorest to basic services, re","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",18.0929980098,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"109",50037854,2009,"","2009-09-15 00:00:00","2010-10-15 00:00:00","United Kingdom","GB","GBR","","201147-101","2009001823","DFID","Bilateral",1,"Somalia","SO","SOM","","INTERNATIONAL NGOs",NA,"","","","",1223730,"USD",1223730,1223730,226491.721337,"USD",226491.721337,226491.721337,NA,"",NA,NA,"SAVE THE CHILDREN (UK) CASH TRANSFER PROJECT IN HIRAN","SAVE THE CHILDREN (UK) CASH TRANSFER PROJECT IN HIRAN","","To strengthen the ability of 2000 vulnerable households to meet their essential needs through cash transfers.","","","","ODA Grants","ODA Grants",NA,NA,"","","0",0,100,"","","",1.22372696032,0,0,0,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,72010,"Emergency/distress relief",1,0,0,NA,NA,"VIII.1. Emergency Response",720,NA,1,110,"",0,"",NA,"","","","","",72010,"Emergency/distress relief",""
"110",50028711,2009,"","2009-09-20 00:00:00","2009-12-31 00:00:00","Norway","NO","NOR","","UGA-09/022","2009003890","NORAD","Bilateral",1,"Uganda","UG","UGA","","NCG - Nordic Consulting Group",NA,"","","","",47782.9,"USD",47782.9,47782.9,46029.5616718,"USD",46029.5616718,46029.5616718,NA,"",NA,NA,"Review of cash transfer program for returning IDPs in Northern Uganda","REVIEW OF CASH TRANSFER PROGRAM FOR RETURNING IDPS IN NORTHERN UGANDA","","The consultant shall lead the mid-term review of cash transfer program for returning IDPs in Northern Uganda for the Norwegian Embassy in Kampala, the LEARN (Livelihood and Economic Recovery in Northern Uganda) Programme.Review Objectives?To provide a mid","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0477828746177,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,73010,"Reconstruction relief",0,0,0,NA,NA,"VIII.2. Reconstruction Relief & Rehabilitation",730,NA,1,110,"",0,"",NA,"","","","","",73010,"Reconstruction relief",""
"111",50075016,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI63778","2009008457","AID","Bilateral",1,"Zambia","ZM","ZMB","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",1e+06,"USD",1e+06,1e+06,1e+06,"USD",1e+06,1e+06,NA,"",NA,NA,"Basic Education - Cash Transfer - Cash Transfer","BASIC EDUCATION - CASH TRANSFER - CASH TRANSFER","","Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults. - Cash Transfer - Cash Transfer [Government of","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"112",50028772,2009,"","2009-02-16 00:00:00","2010-12-31 00:00:00","Norway","NO","NOR","","UGA-08/051","2009003874","MFA","Bilateral",1,"Uganda","UG","UGA","","Undefined",NA,"","","","",187946,"USD",187946,187946,142353.147299,"USD",142353.147299,142353.147299,NA,"",NA,NA,"Development and management of a M&E system for cash transfers","DEVELOPMENT AND MANAGEMENT OF A M&amp;E SYSTEM FOR CASH TRANSFERS","","After a call for expression of interest the consortium of Acacia and MISR was selected for development and management of a Monitoring and Evaluation (M&amp;E) System for these projects to assess the impact of the cash transfer projects and draw lessons le","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.187945973496,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,15220,"Civilian peace-building, conflict prevention and resolution",0,0,2,NA,1,"I.5.b. Conflict, Peace & Security",152,NA,1,110,"",0,"",NA,"","","","","",15220,"Civilian peace-building, conflict prevention and resolution",""
"113",50078653,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI71574","2009016396","AID","Bilateral",1,"Jordan","JO","JOR","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",229500000,"USD",229500000,229500000,229500000,"USD",229500000,229500000,NA,"",NA,NA,"Monetary policy - Cash Transfer - Cash Transfer","MONETARY POLICY - CASH TRANSFER - CASH TRANSFER","","Monetary policy consists of various mechanisms, such as interest rates, to allow the government to manage the economy by expanding or contracting the money supply. Programs must encourage and help host countries to apply monetary policies that keep inflat","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",229.5,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"114",50065028,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI63779","2009008458","AID","Bilateral",1,"Egypt","EG","EGY","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",5e+07,"USD",5e+07,5e+07,5e+07,"USD",5e+07,5e+07,NA,"",NA,NA,"Basic Education - Cash Transfer - Cash Transfer","BASIC EDUCATION - CASH TRANSFER - CASH TRANSFER","","Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults. - Cash Transfer - Cash Transfer [Government of","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",50,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"115",50065065,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI68350","2009012986","AID","Bilateral",1,"Egypt","EG","EGY","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",2e+07,"USD",2e+07,2e+07,2e+07,"USD",2e+07,2e+07,NA,"",NA,NA,"Higher Education - Cash Transfer - Cash Transfer","HIGHER EDUCATION - CASH TRANSFER - CASH TRANSFER","","Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries res","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",20,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"116",50098235,2009,"","2008-05-14 00:00:00","2011-06-30 00:00:00","Australia","AU","AUS","","08A042","2009001584","AusAID","Bilateral",1,"Philippines","PH","PHL","","OTHER",NA,"","","","",62500,"USD",62500,62500,0,"USD",0,0,NA,"",NA,NA,"Philippines CCT Program - Anti-Corr BM Activity","PHILIPPINES CCT PROGRAM - ANTI-CORR BM ACTIVITY","","Initiative involves support for mainstreaming anti-corruption efforts within the whole program including support to projects of other development partners (such the World Bank's and DSWD Conditional Cash Transfers) and other GOP efforts.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0625,0,0,0,0,NA,"",NA,NA,NA,NA,NA,"","Far East Asia","","OECD CRS","English",0,0,0,15110,"Public sector policy and adm. management",0,0,NA,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
"117",40662228,2009,"2009-06-16 00:00:00","","2014-02-28 00:00:00","World Bank - International Bank for Reconstruction and Development (IBRD)","","","WORLD BANK","P103974","","","Multilateral",NA,"Macedonia, FYR","MK","MKD","f","Macedonia (Ministry of Labor & Social Protection)",NA,"Macedonia","","","",2.5e+07,"USD",2.5e+07,2.5e+07,1526119,"USD",1526119,1526119,26200000,"USD",26200000,26200000,"Conditional Cash Transfers Project","<br>","","The development objective of the Conditional Cash Transfers Project is to strengthen the effectiveness and efficiency of the Macedonia's social safety net through: (a) the introduction of conditional cash transfers; and (b) improvements in the administrat","","Environmental Impact Category: C<br>","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",16010,"Social/ welfare services","12005.01|16010.05|16010.04|16010.02|11105.01","Health, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups|Social security and other social schemes|Social legislation and administration|Education, level unspecified, activity unspecified or does not fit u","f","f",16010,"Social/ welfare services","f"
"118",40811385,2009,"2009-05-06 00:00:00","","2011-12-31 00:00:00","World Bank - International Development Association (IDA)","","","WORLD BANK","P115938","","","Multilateral",NA,"Senegal","SN","SEN","f","CELLULE DE LA LUTTE CONTRE LA MALNUTRITION",NA,"Senegal","","","",1e+07,"USD",1e+07,1e+07,5997424,"USD",5997424,5997424,1.8e+07,"USD",1.8e+07,1.8e+07,"Rapid Response Child-Focused Social Cash Transfer and Nutrition Security Project","<br>","","The objective of the Rapid Response Child-Focused Social Cash Transfer and Nutrition Security Project is to reduce the risk of nutrition insecurity of vulnerable populations, in particular children under five in poor rural and urban areas in Senegal. This","","Environmental Impact Category: C","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",12240,"Basic nutrition","16010.05|12240.01|12240.02|12240.06","Support for vulnerable groups|Basic nutrition, activity unspecified or does not fit elsewhere in group|Direct feeding programmes|Household food security","f","f",12240,"Basic nutrition","f"
"119",2430970,2009,"","","","World Bank - International Development Association (IDA)","","","WORLD BANK","P111545","","","Multilateral",NA,"Kenya","KE","KEN","f","N/A",NA,"N/A","","","",5e+07,"USD",5e+07,5e+07,14248015,"USD",14248015,14248015,1.26e+08,"USD",1.26e+08,1.26e+08,"Kenya Cash Transfer for Orphans and Vulnerable Children","Health and other social services (Other social services): 100","","The project development objective of the Cash Transfer for Orphans and Vulnerable Children (CT-OVC) Project for Kenya is to increase social safety net access for extremely poor OVC households, through an effective and efficient expansion of the CT-OVC Pro","","<ul><li>Finance Lending Instrument:Specific Investment Loan&nbsp;</li><li>environmental category:C&nbsp;</li><li>project status: Active</li></ul>","","a_ no value","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"f",NA,"f",16010,"Social/ welfare services","16010.03|15120.01|16010.04|16010.05","Institution capacity building, social welfare services|Public sector financial management, activity unspecified or does not fit elsewhere in group|Social security and other social schemes|Support for vulnerable groups","f","f",16010,"Social/ welfare services","f"
"120",50098262,2009,"","2008-11-15 00:00:00","2011-03-30 00:00:00","Australia","AU","AUS","","09B343","2009000613","AusAID","Bilateral",1,"Philippines","PH","PHL","","OTHER",NA,"","","","",468750,"USD",468750,468750,0,"USD",0,0,NA,"",NA,NA,"Promoting Transparent and Fair Elections in 2010","PROMOTING TRANSPARENT AND FAIR ELECTIONS IN 2010","","Initiative involves support for mainstreaming anti-corruption efforts within the whole program including support to projects of other development partners (such the World Bank's and DSWD Conditional Cash Transfers) and other GOP efforts.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.46875,0,0,0,0,NA,"",NA,NA,NA,NA,NA,"","Far East Asia","","OECD CRS","English",0,0,0,15110,"Public sector policy and adm. management",0,0,NA,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,3,110,"",0,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
"121",50075016,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI63778","2009008457","AID","Bilateral",1,"Zambia","ZM","ZMB","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",1e+06,"USD",1e+06,1e+06,1e+06,"USD",1e+06,1e+06,NA,"",NA,NA,"Basic Education - Cash Transfer - Cash Transfer","BASIC EDUCATION - CASH TRANSFER - CASH TRANSFER","","Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults. - Cash Transfer - Cash Transfer [Government of","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"122",50065028,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI63779","2009008458","AID","Bilateral",1,"Egypt","EG","EGY","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",5e+07,"USD",5e+07,5e+07,5e+07,"USD",5e+07,5e+07,NA,"",NA,NA,"Basic Education - Cash Transfer - Cash Transfer","BASIC EDUCATION - CASH TRANSFER - CASH TRANSFER","","Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults. - Cash Transfer - Cash Transfer [Government of","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",50,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"123",50028755,2009,"","2009-02-18 00:00:00","2010-12-31 00:00:00","Norway","NO","NOR","","UGA-09/003","2009003880","MFA","Bilateral",1,"Uganda","UG","UGA","","Action Contre La Faim",NA,"","","","",1067150,"USD",1067150,1067150,1067150.86646,"USD",1067150.86646,1067150.86646,NA,"",NA,NA,"IDP Return and Recovery Process in Lira","IDP RETURN AND RECOVERY PROCESS IN LIRA","","GoalTo support livelihood and broader economic recovery through cash transfer to households who have returned to their places of origin in Northern Uganda.PurposeTo strengthen returnee household livelihoods and food security in Otuke county of Lira distri","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",1.06715086646,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,15220,"Civilian peace-building, conflict prevention and resolution",0,0,2,NA,1,"I.5.b. Conflict, Peace & Security",152,NA,1,110,"",0,"",NA,"","","","","",15220,"Civilian peace-building, conflict prevention and resolution",""
"124",50102758,2009,"","","","European Communities (EC)","","","","AID.DEC.021612.01","2009100165","CEC","Multilateral",1,"Mauritania","MR","MRT","","NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY",NA,"","","","",2896530,"USD",2896530,2896530,0,"USD",0,0,NA,"",NA,NA,"Transfert économique et social à vocation de lutte contre la malnutrition et l'extrème pauvreté des ménages en Mauritanie","TRANSFERT &Eacute;CONOMIQUE ET SOCIAL &Agrave; VOCATION DE LUTTE CONTRE LA MALNUTRITION ET L'EXTR&Egrave;ME PAUVRET&Eacute; DES M&Eacute;NAGES EN MAURITANIE","","Actions pilotes en Mauritanie de cash transfert &agrave; vocation de lutte contre la malnutrition, l'ins&eacute;curit&eacute; alimentaire et la pauvret&eacute;.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",2.89653251636,0,0,NA,0,NA,"",0,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,52010,"Food security programmes/food aid",0,0,2,NA,NA,"VI.2. Dev. Food Aid/Food Security Ass.",520,NA,1,110,"",0,"",NA,"","","","","",52010,"Food security programmes/food aid",""
"125",40662228,2009,"2009-06-16 00:00:00","","2014-02-28 00:00:00","World Bank - International Bank for Reconstruction and Development (IBRD)","","","WORLD BANK","P103974","","","Multilateral",NA,"Macedonia, FYR","MK","MKD","f","Macedonia (Ministry of Labor & Social Protection)",NA,"Macedonia","","","",2.5e+07,"USD",2.5e+07,2.5e+07,1526119,"USD",1526119,1526119,26200000,"USD",26200000,26200000,"Conditional Cash Transfers Project","<br>","","The development objective of the Conditional Cash Transfers Project is to strengthen the effectiveness and efficiency of the Macedonia's social safety net through: (a) the introduction of conditional cash transfers; and (b) improvements in the administrat","","Environmental Impact Category: C<br>","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",16010,"Social/ welfare services","12005.01|16010.05|16010.04|16010.02|11105.01","Health, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups|Social security and other social schemes|Social legislation and administration|Education, level unspecified, activity unspecified or does not fit u","f","f",16010,"Social/ welfare services","f"
"126",50037398,2009,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-104","2008601799","DFID","Bilateral",1,"Kenya","KE","KEN","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",62480.5,"USD",62480.5,62480.5,45517.0259294,"USD",45517.0259294,45517.0259294,NA,"",NA,NA,"HSNP SECRETARIAT: PROCUREMENT OF IT EQUIPMENT AND 1  VEHICLE","HSNP SECRETARIAT: PROCUREMENT OF IT EQUIPMENT AND 1  VEHICLE","","To establish a government-led national system for long-term and guaranteed cash transfers to the poorest and most vulnerable 10% of households in Kenya.","","","","ODA Grants","ODA Grants",NA,NA,"","","0",0,100,"","","",0.0624804748516,NA,NA,0,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,3,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"127",50077882,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","NED02160","2009028649","STATE","Bilateral",1,"America, regional","","","","NATIONAL NGOs",NA,"","","","",65000,"USD",65000,65000,65000,"USD",65000,65000,NA,"",NA,NA,"National Endowment for Democracy Grant to Centro de Implementacion de Politicas Publicas para la Equidad y el Crecimiento","NATIONAL ENDOWMENT FOR DEMOCRACY GRANT TO CENTRO DE IMPLEMENTACION DE POLITICAS PUBLICAS PARA LA EQUIDAD Y EL CRECIMIENTO","","To strengthen accountability mechanisms in conditional cash transfer programs in Latin America. CIPPEC will encourage the use of practical tools to improve transparency and accountability in the programs. CIPPEC will analyze various accountability systems","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.065,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","America","","OECD CRS","English",NA,NA,NA,15110,"Public sector policy and adm. management",NA,NA,2,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
